STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,MEASURE,,UNIT_MEASURE,,SEX,,AGE,,TIME_HORIZ,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MULT,,DECIMALS,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,BEL,,POP,,PS,,F,,Y20T64,,P,,2024,,3396170,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y20T64,,P,,2024,,12278185,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y20T64,,P,,2024,,1603064.3,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y20T64,,P,,2024,,1709291,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,FIN,,POP,,PS,,F,,Y20T64,,P,,2024,,1545959,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ISL,,POP,,PS,,F,,Y20T64,,P,,2024,,110641,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ITA,,POP,,PS,,F,,Y20T64,,P,,2024,,17174679,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,JPN,,POP,,PS,,F,,Y20T64,,P,,2024,,33577002,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,MEX,,POP,,PS,,F,,Y20T64,,P,,2024,,40222761,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,NLD,,POP,,PS,,F,,Y20T64,,P,,2024,,10578542,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,NZL,,POP,,PS,,F,,Y20T64,,P,,2024,,1548250,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,NOR,,POP,,PS,,F,,Y20T64,,P,,2024,,1608354,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ESP,,POP,,PS,,F,,Y20T64,,P,,2024,,14380803,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,F,,Y20T64,,P,,2024,,2918580,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,F,,Y20T64,,P,,2024,,2699460,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GBR,,POP,,PS,,F,,Y20T64,,P,,2024,,20552256,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,USA,,POP,,PS,,F,,Y20T64,,P,,2024,,96706623,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,AUS,,POP,,PS,,M,,Y75T79,,P,,2024,,467814,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,AUT,,POP,,PS,,M,,Y75T79,,P,,2024,,151069,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,BEL,,POP,,PS,,M,,Y75T79,,P,,2024,,216694,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,M,,Y75T79,,P,,2024,,719186,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,M,,Y75T79,,P,,2024,,46680.747,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,M,,Y75T79,,P,,2024,,134537,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,FIN,,POP,,PS,,M,,Y75T79,,P,,2024,,136138,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ISL,,POP,,PS,,M,,Y75T79,,P,,2024,,5866,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ITA,,POP,,PS,,M,,Y75T79,,P,,2024,,1332505,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,JPN,,POP,,PS,,M,,Y75T79,,P,,2024,,3591245,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,KOR,,POP,,PS,,M,,Y75T79,,P,,2024,,768879,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,MEX,,POP,,PS,,M,,Y75T79,,P,,2024,,914301,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,NZL,,POP,,PS,,M,,Y75T79,,P,,2024,,84380,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,NOR,,POP,,PS,,M,,Y75T79,,P,,2024,,111035,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y75T79,,P,,2024,,240945,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y75T79,,P,,2024,,166077,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GBR,,POP,,PS,,M,,Y75T79,,P,,2024,,1352136,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,USA,,POP,,PS,,M,,Y75T79,,P,,2024,,5446574,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,AUS,,POP,,PS,,M,,_T,,P,,2024,,13375128,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,AUT,,POP,,PS,,M,,_T,,P,,2024,,4518165,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,BEL,,POP,,PS,,M,,_T,,P,,2024,,5809623,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,M,,_T,,P,,2024,,20638255,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,M,,_T,,P,,2024,,2603987.7,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,M,,_T,,P,,2024,,2969529,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,FIN,,POP,,PS,,M,,_T,,P,,2024,,2784288,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ISL,,POP,,PS,,M,,_T,,P,,2024,,199599,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ITA,,POP,,PS,,M,,_T,,P,,2024,,28863961,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,JPN,,POP,,PS,,M,,_T,,P,,2024,,60176040,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,KOR,,POP,,PS,,M,,_T,,P,,2024,,25876776,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,MEX,,POP,,PS,,M,,_T,,P,,2024,,64705498,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,NLD,,POP,,PS,,M,,_T,,P,,2024,,18064525,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,NZL,,POP,,PS,,M,,_T,,P,,2024,,2634300,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,NOR,,POP,,PS,,M,,_T,,P,,2024,,2808650,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,_T,,P,,2024,,5318651,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,_T,,P,,2024,,4471057,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GBR,,POP,,PS,,M,,_T,,P,,2024,,33950845,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,USA,,POP,,PS,,M,,_T,,P,,2024,,166813721,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,AUS,,POP,,PS,,M,,Y15T64,,P,,2024,,8674454,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,AUT,,POP,,PS,,M,,Y15T64,,P,,2024,,3033603,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,BEL,,POP,,PS,,M,,Y15T64,,P,,2024,,3767194,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,M,,Y15T64,,P,,2024,,13806633,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,M,,Y15T64,,P,,2024,,1800595.7,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,M,,Y15T64,,P,,2024,,1916412,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,FIN,,POP,,PS,,M,,Y15T64,,P,,2024,,1776120,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ISL,,POP,,PS,,M,,Y15T64,,P,,2024,,133869,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ITA,,POP,,PS,,M,,Y15T64,,P,,2024,,18812052,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,JPN,,POP,,PS,,M,,Y15T64,,P,,2024,,37228577,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,KOR,,POP,,PS,,M,,Y15T64,,P,,2024,,18676500,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,MEX,,POP,,PS,,M,,Y15T64,,P,,2024,,43229967,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,NLD,,POP,,PS,,M,,Y15T64,,P,,2024,,11593333,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,NZL,,POP,,PS,,M,,Y15T64,,P,,2024,,1723230,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,NOR,,POP,,PS,,M,,Y15T64,,P,,2024,,1848898,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y15T64,,P,,2024,,3370018,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y15T64,,P,,2024,,2988598,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GBR,,POP,,PS,,M,,Y15T64,,P,,2024,,22004066,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,USA,,POP,,PS,,M,,Y15T64,,P,,2024,,109221831,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,AUS,,POP,,PS,,M,,Y20T64,,P,,2024,,7812156,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,AUT,,POP,,PS,,M,,Y20T64,,P,,2024,,2802674,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,BEL,,POP,,PS,,M,,Y20T64,,P,,2024,,3412867,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,M,,Y20T64,,P,,2024,,12610350,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,M,,Y20T64,,P,,2024,,1606572.2,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,M,,Y20T64,,P,,2024,,1736581,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,FIN,,POP,,PS,,M,,Y20T64,,P,,2024,,1613480,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ISL,,POP,,PS,,M,,Y20T64,,P,,2024,,121334,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ITA,,POP,,PS,,M,,Y20T64,,P,,2024,,17301234,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,JPN,,POP,,PS,,M,,Y20T64,,P,,2024,,34439308,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,KOR,,POP,,PS,,M,,Y20T64,,P,,2024,,17504729,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,MEX,,POP,,PS,,M,,Y20T64,,P,,2024,,37503908,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,NLD,,POP,,PS,,M,,Y20T64,,P,,2024,,10578542,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,NZL,,POP,,PS,,M,,Y20T64,,P,,2024,,1545700,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,NOR,,POP,,PS,,M,,Y20T64,,P,,2024,,1675424,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y20T64,,P,,2024,,3051629,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y20T64,,P,,2024,,2756151,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GBR,,POP,,PS,,M,,Y20T64,,P,,2024,,19891583,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,USA,,POP,,PS,,M,,Y20T64,,P,,2024,,98046650,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,AUS,,POP,,PS,,M,,Y_GE65,,P,,2024,,2219439,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,AUT,,POP,,PS,,M,,Y_GE65,,P,,2024,,808516,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,BEL,,POP,,PS,,M,,Y_GE65,,P,,2024,,1067241,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,M,,Y_GE65,,P,,2024,,3618203,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,M,,Y_GE65,,P,,2024,,269969.65,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,M,,Y_GE65,,P,,2024,,572600,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,FIN,,POP,,PS,,M,,Y_GE65,,P,,2024,,585602,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ISL,,POP,,PS,,M,,Y_GE65,,P,,2024,,29407,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ITA,,POP,,PS,,M,,Y_GE65,,P,,2024,,6392845,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,JPN,,POP,,PS,,M,,Y_GE65,,P,,2024,,15821107,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,KOR,,POP,,PS,,M,,Y_GE65,,P,,2024,,4387315,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,MEX,,POP,,PS,,M,,Y_GE65,,P,,2024,,5159091,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,NZL,,POP,,PS,,M,,Y_GE65,,P,,2024,,410070,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,NOR,,POP,,PS,,M,,Y_GE65,,P,,2024,,493694,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y_GE65,,P,,2024,,1027729,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y_GE65,,P,,2024,,792123,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GBR,,POP,,PS,,M,,Y_GE65,,P,,2024,,6052050,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,USA,,POP,,PS,,M,,Y_GE65,,P,,2024,,27728379,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,AUS,,POP,,PS,,M,,Y_LT20,,P,,2024,,3343533,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,AUT,,POP,,PS,,M,,Y_LT20,,P,,2024,,906975,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,BEL,,POP,,PS,,M,,Y_LT20,,P,,2024,,1329515,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,M,,Y_LT20,,P,,2024,,4409702,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,M,,Y_LT20,,P,,2024,,702900.77,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,M,,Y_LT20,,P,,2024,,660348,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,FIN,,POP,,PS,,M,,Y_LT20,,P,,2024,,585206,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ISL,,POP,,PS,,M,,Y_LT20,,P,,2024,,48858,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ITA,,POP,,PS,,M,,Y_LT20,,P,,2024,,5169882,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,JPN,,POP,,PS,,M,,Y_LT20,,P,,2024,,9915621,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,KOR,,POP,,PS,,M,,Y_LT20,,P,,2024,,3984732,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,MEX,,POP,,PS,,M,,Y_LT20,,P,,2024,,22042499,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,NZL,,POP,,PS,,M,,Y_LT20,,P,,2024,,678520,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,NOR,,POP,,PS,,M,,Y_LT20,,P,,2024,,639532,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y_LT20,,P,,2024,,1239293,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y_LT20,,P,,2024,,923456,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GBR,,POP,,PS,,M,,Y_LT20,,P,,2024,,8007212,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,USA,,POP,,PS,,M,,Y_LT20,,P,,2024,,41038692,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,AUS,,POP,,PS,,M,,Y50T54,,P,,2024,,832661,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,AUT,,POP,,PS,,M,,Y50T54,,P,,2024,,314485,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,BEL,,POP,,PS,,M,,Y50T54,,P,,2024,,390539,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,M,,Y50T54,,P,,2024,,1209574,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,M,,Y50T54,,P,,2024,,140148.06,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,M,,Y50T54,,P,,2024,,195670,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,FIN,,POP,,PS,,M,,Y50T54,,P,,2024,,160165,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ISL,,POP,,PS,,M,,Y50T54,,P,,2024,,11835,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,ITA,,POP,,PS,,M,,Y50T54,,P,,2024,,2352400,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,JPN,,POP,,PS,,M,,Y50T54,,P,,2024,,4937467,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,KOR,,POP,,PS,,M,,Y50T54,,P,,2024,,2252613,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,MEX,,POP,,PS,,M,,Y50T54,,P,,2024,,3466687,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,NZL,,POP,,PS,,M,,Y50T54,,P,,2024,,161710,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,NOR,,POP,,PS,,M,,Y50T54,,P,,2024,,193355,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,SWE,,POP,,PS,,M,,Y50T54,,P,,2024,,336087,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CHE,,POP,,PS,,M,,Y50T54,,P,,2024,,312187,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,GBR,,POP,,PS,,M,,Y50T54,,P,,2024,,2177357,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,USA,,POP,,PS,,M,,Y50T54,,P,,2024,,10154237,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,AUS,,POP,,PS,,M,,Y15T19,,P,,2024,,862298,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,AUT,,POP,,PS,,M,,Y15T19,,P,,2024,,230929,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,BEL,,POP,,PS,,M,,Y15T19,,P,,2024,,354327,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,M,,Y15T19,,P,,2024,,1196283,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,M,,Y15T19,,P,,2024,,194023.44,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,M,,Y15T19,,P,,2024,,179831,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,FIN,,POP,,PS,,M,,Y15T19,,P,,2024,,162640,,A,,0,,,
